college_code,college_clean,branch_canonical,category,mean_cutoff,min_cutoff,max_cutoff,std_cutoff,n_years,latest_cutoff,trend,predicted_2026
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRICAL & ELECTRONICS ENGINEERING,STG,141302.0,141302,141302,0.0,1,141302,21874.66666180563,163177
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,1G,66941.75,54059,83761,14141.707567216437,4,83761,11864.89999881351,95626
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,1R,10167964707.0,10167964707,10167964707,0.0,1,10167964707,0.0,250000
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2AG,66353.66666666667,56662,80023,12177.867396770802,3,80023,5264.914285112581,85288
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2AK,73250.0,67634,78866,7942.223366287301,2,67634,9876.769229627338,77511
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,76114.0,70621,82905,5072.460941200042,4,82905,2914.79999970852,85820
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,67107.0,57978,82606,13493.230562026278,3,82606,7918.942856237835,90525
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2BK,6151671123.5,61869,12303280378,8699689238.133743,2,61869,-12303218484.393564,1
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,2BR,3075884344.0,61869,12303280378,6151597356.034925,4,82738,-2460628646.853937,1
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,72083.5,61429,82738,15067.73840030414,2,82738,6258.9999968705,88997
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,58034.0,55776,60292,3193.2942238384485,2,60292,4515.999990968,64808
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3AR,59661.5,49920,79669,13721.870875843912,4,79669,8341.9999983316,88011
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,62739.666666666664,56555,68663,6058.228894102082,3,68663,1799.69999964006,70463
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,65761.25,53297,88657,15752.544902861462,4,88657,11065.09999778698,99722
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,57145.75,47735,76746,13259.749981931534,4,76746,8465.89999830682,85212
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,GM,57410.25,51868,68002,7264.120335594669,4,68002,2390.9999997608998,70393
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,62121.0,52624,70152,9219.552049855785,4,69898,687.79999993122,70586
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,97163.75,62831,136319,34325.00518451041,4,74614,-13831.49999861685,60783
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,-3.0744572892311526e+18,-9223372036854775808,169161115598,5.325116377146839e+18,3,-9223372036854775808,-9.223372542493098e+17,1
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,SCK,7788843108.5,105060,15577581157,11014938981.960054,2,15577581157,15577476065.845049,250000
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,SCR,162626.33333333334,105060,215833,55515.03762345238,3,215833,27532.71428256769,243366
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",ELECTRONICS AND COMMUNICATION ENGINEERING,STG,166986.0,166986,166986,0.0,1,166986,17528.999991235498,184515
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,1G,171319.0,171319,171319,0.0,1,171319,92.999999814,171412
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,2AG,200063.0,200063,200063,0.0,1,200063,-4932.999990134001,195130
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,2AR,217004156921.0,217004156921,217004156921,0.0,1,217004156921,-217003932108.99216,224812
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,3AR,184336.0,184336,184336,0.0,1,184336,0.0,184336
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,3BR,-9.223372036854776e+18,-9223372036854775808,-9223372036854775808,0.0,1,-9223372036854775808,0.0,1
E135,"K L S Viswanathrao Deshpande Institute of Technology Haliyal,  Uttara Kannada -Dist",MECHANICAL ENGINEERING,GM,201647.75,157440,269845,49182.07184449092,4,269845,5629.29999943707,250000
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",CIVIL ENGINEERING,2AG,128522.0,128522,128522,0.0,1,128522,-80261.999839476,48260
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",CIVIL ENGINEERING,3AG,230956.0,230956,230956,0.0,1,230956,0.0,230956
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",CIVIL ENGINEERING,GM,122525.0,122525,122525,0.0,1,122525,-4550.9999995449,117974
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",CIVIL ENGINEERING,GMR,179164.0,179164,179164,0.0,1,179164,-181514041438.97192,1
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",CIVIL ENGINEERING,SCG,225765.0,225765,225765,0.0,1,225765,11968.49999401575,237733
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,110671.0,110671,110671,0.0,1,110671,0.0,110671
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,75809.0,75809,75809,0.0,1,75809,0.0,75809
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,85307.0,85307,85307,0.0,1,85307,0.0,85307
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,87412.0,87412,87412,0.0,1,87412,0.0,87412
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AK,134034.0,134034,134034,0.0,1,134034,0.0,134034
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,64964.0,64964,64964,0.0,1,64964,0.0,64964
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,64133.0,64133,64133,0.0,1,64133,0.0,64133
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMK,76586.0,76586,76586,0.0,1,76586,0.0,76586
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,76586.0,76586,76586,0.0,1,76586,0.0,76586
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,148812.0,148812,148812,0.0,1,148812,0.0,148812
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,172274.0,172274,172274,0.0,1,172274,0.0,172274
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,1G,62300.0,62300,62300,0.0,1,62300,9337.942856075664,71638
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,1R,142684.0,142684,142684,0.0,1,142684,0.0,142684
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,2AG,64043.0,64043,64043,0.0,1,64043,9385.19999906148,73428
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,2AR,88335.0,88335,88335,0.0,1,88335,6911.2285706387165,95246
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,2BG,56601.0,56601,56601,0.0,1,56601,6958.29999930417,63559
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,3AG,73272.0,73272,73272,0.0,1,73272,26.09999999739,73298
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,3BG,48274.0,48274,48274,0.0,1,48274,5652.29999943477,53926
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,3BR,63166.0,63166,63166,0.0,1,63166,11331.33333081526,74497
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,GM,47876.0,47876,47876,0.0,1,47876,6313.9999993686,54190
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,GMK,50758.0,50758,50758,0.0,1,50758,7957.399998408519,58715
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,GMR,62168.0,62168,62168,0.0,1,62168,7566.79999924332,69735
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,SCG,139517.0,139517,139517,0.0,1,139517,20647.09999793529,160164
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,SCR,151288.0,151288,151288,0.0,1,151288,16556031668.288794,250000
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,STG,138375.0,138375,138375,0.0,1,138375,20877.428566949544,159252
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,STK,182295.0,182295,182295,0.0,1,182295,14868.9999970262,197164
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING,STR,200617.0,200617,200617,0.0,1,200617,34899.214278228275,235516
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),1G,106311.0,106311,106311,0.0,1,106311,0.0,106311
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),2AG,71162.0,71162,71162,0.0,1,71162,0.0,71162
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),2AR,85307.0,85307,85307,0.0,1,85307,0.0,85307
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),2BG,58373.0,58373,58373,0.0,1,58373,0.0,58373
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),3AK,134034.0,134034,134034,0.0,1,134034,0.0,134034
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),3BG,55032.0,55032,55032,0.0,1,55032,0.0,55032
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),GM,54555.0,54555,54555,0.0,1,54555,0.0,54555
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),GMR,73824.0,73824,73824,0.0,1,73824,0.0,73824
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),SCG,148812.0,148812,148812,0.0,1,148812,0.0,148812
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),SCR,183525.0,183525,183525,0.0,1,183525,0.0,183525
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",COMPUTER SCIENCE AND ENGINEERING (AI & ML),STG,172274.0,172274,172274,0.0,1,172274,0.0,172274
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,1G,139898.0,139898,139898,0.0,1,139898,15642.79999687144,155541
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,2AG,109307.0,109307,109307,0.0,1,109307,-31402409212.95976,1
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,2BG,127938.0,127938,127938,0.0,1,127938,13931.59999721368,141870
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,3AG,111485.0,111485,111485,0.0,1,111485,5898.999998741615,117384
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,3AR,176822.0,176822,176822,0.0,1,176822,6694.3846146156375,183516
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,3BG,87210.0,87210,87210,0.0,1,87210,13308.39999733832,100518
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,GM,86212.0,86212,86212,0.0,1,86212,-3319.69999966803,82892
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,GMK,92961.0,92961,92961,0.0,1,92961,6572.9999967135,99534
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,GMR,116167.0,116167,116167,0.0,1,116167,22634.79999547304,138802
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,SCG,212120.0,212120,212120,0.0,1,212120,11284.39999887156,223404
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRICAL & ELECTRONICS ENGINEERING,STG,206926.0,206926,206926,0.0,1,206926,21874.66666180563,228801
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,1G,155984.0,155984,155984,0.0,1,155984,0.0,155984
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,2AG,114320.0,114320,114320,0.0,1,114320,0.0,114320
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,2AK,116167.0,116167,116167,0.0,1,116167,0.0,116167
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,2AR,116271.0,116271,116271,0.0,1,116271,0.0,116271
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,2BG,129736.0,129736,129736,0.0,1,129736,0.0,129736
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,3AG,133523.0,133523,133523,0.0,1,133523,0.0,133523
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,3BG,85847.0,85847,85847,0.0,1,85847,0.0,85847
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,GM,75261.0,75261,75261,0.0,1,75261,0.0,75261
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,GMK,77952.0,77952,77952,0.0,1,77952,0.0,77952
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,GMR,112370.0,112370,112370,0.0,1,112370,0.0,112370
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,SCG,187537.0,187537,187537,0.0,1,187537,0.0,187537
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,SCR,204096.0,204096,204096,0.0,1,204096,0.0,204096
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATIO N ENGG,STG,233430.0,233430,233430,0.0,1,233430,0.0,233430
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,1G,110671.0,110671,110671,0.0,1,110671,11864.89999881351,122536
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,2AG,73791.0,73791,73791,0.0,1,73791,5264.914285112581,79056
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,2AK,112342.0,112342,112342,0.0,1,112342,9876.769229627338,122219
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,81391.0,81391,81391,0.0,1,81391,2914.79999970852,84306
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,87412.0,87412,87412,0.0,1,87412,7918.942856237835,95331
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,2BR,126708.0,126708,126708,0.0,1,126708,-2460628646.853937,1
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,73947.0,73947,73947,0.0,1,73947,6258.9999968705,80206
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,64964.0,64964,64964,0.0,1,64964,1799.69999964006,66764
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,GM,60858.0,60858,60858,0.0,1,60858,2390.9999997608998,63249
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,66547.0,66547,66547,0.0,1,66547,687.79999993122,67235
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,76586.0,76586,76586,0.0,1,76586,-13831.49999861685,62755
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,183853.0,183853,183853,0.0,1,183853,-9.223372542493098e+17,1
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,SCR,204096.0,204096,204096,0.0,1,204096,27532.71428256769,231629
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",ELECTRONICS AND COMMUNICATION ENGINEERING,STG,202044.0,202044,202044,0.0,1,202044,17528.999991235498,219573
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,1G,171412.0,171412,171412,0.0,1,171412,92.999999814,171505
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,2AG,195130.0,195130,195130,0.0,1,195130,-4932.999990134001,190197
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,2AR,224378.0,224378,224378,0.0,1,224378,-217003932108.99216,1
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,2BG,169633.0,169633,169633,0.0,1,169633,0.0,169633
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,3AG,217584.0,217584,217584,0.0,1,217584,0.0,217584
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,3BG,163798.0,163798,163798,0.0,1,163798,0.0,163798
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,GM,148112.0,148112,148112,0.0,1,148112,5629.29999943707,153741
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,GMK,166160.0,166160,166160,0.0,1,166160,0.0,166160
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,GMR,202630.0,202630,202630,0.0,1,202630,0.0,202630
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,SCG,220361.0,220361,220361,0.0,1,220361,0.0,220361
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,SCK,258627.0,258627,258627,0.0,1,258627,0.0,250000
E135,"K L S Viswanathrao Deshpande Institute of Technology,  Haliyal UDYOG VIDYA NAGAR",MECHANICAL ENGINEERING,STG,206248.0,206248,206248,0.0,1,206248,0.0,206248
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,85207.0,74898,91505,7232.553951866979,4,85999,6982.09999930179,92981
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,156151.5,113353,198950,60526.21914922491,2,198950,-9249.785712296843,189700
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BR,129935.0,129935,129935,0.0,1,129935,0.0,129935
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,169106.0,169106,169106,0.0,1,169106,-30466.9999847665,138639
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AK,94237.0,94237,94237,0.0,1,94237,0.0,94237
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AR,127033.0,127033,127033,0.0,1,127033,0.0,127033
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,74484.0,74484,74484,0.0,1,74484,5587.499999301563,80071
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BR,88447.0,88055,88839,554.3717164502533,2,88055,-391.99999980399997,87663
E136,Moodalakatte Institute of Technology Udupi District,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,77707.75,73561,79978,2837.316499206014,4,78789,3259.49999967405,82048
